id,sex,s_maths,s_read,e_behav1,e_behav2,e_behav3,e_maths,e_read,FSM,IDACI,start_vocab_total,School,Class,Age_at_start,Age_at_end,Classification,count,countFSM,percentageFSM,GrowthRate
15344,1,9,15,5,0,0,22,28,0,7270,10,346,52,4.68,5.51,1,38,5,0.33,1.00010454556697
15686,0,18,22,3,3,3,44,79,0,28744,16,357,4,4.25,5,2,66,4,0.62,1.00010454556697
15687,0,9,12,5,4,2,22,47,0,28710,10,357,4,4.7,5.45,1,66,4,0.62,1.00010454556697
16300,1,9,16,0,0,0,22,53,0,10619,11,375,835,3.96,4.79,1,47,5,0.42,1.00010454556697
16421,1,18,18,0,0,0,44,82,0,2339,11,379,1049,4.83,5.66,2,31,5,0.26,1.00010454556697
16518,0,9,23,8,4,0,22,52,0,2966,17,383,387,4.75,5.5,1,20,9,0.11,1.00010454556697
16747,1,18,21,0,0,0,44,88,0,2386,13,388,1202,4.78,5.61,2,20,8,0.12,1.00010454556697
17685,1,9,24,2,0,0,22,47,0,6508,15,416,70,4.95,5.36,1,20,1,0.19,1.00010454556697
19242,0,18,24,0,0,0,44,78,0,19630,17,460,151,4.05,4.79,2,16,2,0.14,1.00010454556697
20399,1,18,37,0,0,0,44,168,0,9948,16,490,90,4.08,4.83,2,25,1,0.24,1.00010454556697
21146,1,9,15,2,2,0,22,41,1,22221,9,511,422,4.57,5.4,1,29,6,0.23,1.00010454556697
21178,0,9,4,0,0,0,22,16,0,6607,2,512,1049,4.79,5.54,1,61,24,0.37,1.00010454556697
23199,1,18,31,0,0,0,44,122,0,28945,16,557,1382,4.35,5.1,2,16,2,0.14,1.00010454556697
23601,0,18,31,0,0,0,44,93,0,19912,19,568,54,4.01,4.76,2,64,2,0.62,1.00010454556697
23621,0,18,21,2,0,0,44,93,0,29215,12,568,57,4.67,5.42,2,64,2,0.62,1.00010454556697
25257,0,9,20,3,0,0,22,33,0,18727,15,605,1023,4.17,4.91,1,24,3,0.21,1.00010454556697
25768,0,9,15,0,0,0,22,58,0,17079,10,620,1281,4.6,5.35,1,40,15,0.25,1.00010454556697
26071,0,18,22,0,0,0,44,79,0,6060,7,630,151,4.22,4.97,2,43,9,0.34,1.00010454556697
26397,0,18,16,1,0,0,44,79,1,25589,12,639,1049,4.92,5.67,2,25,5,0.2,1.00010454556697
26548,0,9,7,9,6,3,22,34,0,2143,0,644,74,4.2,4.94,1,47,10,0.37,1.00010454556697
29497,1,9,15,7,3,2,22,41,1,985,8,716,31,4.13,4.79,1,24,12,0.12,1.00010454556697
33183,0,9,24,6,0,0,22,40,0,15288,16,832,1410,4.39,4.81,1,57,10,0.47,1.00010454556697
34859,0,9,14,6,1,2,22,37,0,4331,11,872,940,4.32,5.07,1,16,3,0.13,1.00010454556697
34986,1,18,20,1,0,0,44,88,0,23545,16,877,1049,4.44,5.19,2,15,5,0.1,1.00010454556697
35814,0,18,25,1,0,0,44,106,0,19155,17,898,1049,4.66,5.41,2,17,1,0.16,1.00010454556697
36870,0,9,23,1,4,0,22,63,0,25604,16,929,500,4.91,5.74,1,77,8,0.69,1.00010454556697
37048,1,18,26,0,0,0,44,74,0,15072,16,934,168,4.62,5.39,2,40,5,0.35,1.00010454556697
37187,1,18,29,0,0,0,44,102,0,19871,19,942,836,5.08,5.76,2,8,0,0.08,1.00010454556697
38346,1,18,24,2,0,1,44,101,0,21738,15,974,812,4.9,5.73,2,49,2,0.47,1.00010454556697
38400,0,9,23,0,0,0,22,87,0,13303,18,975,1049,4.48,5.22,1,28,5,0.23,1.00010454556697
40055,1,18,37,0,0,0,44,86,1,5959,20,1021,1079,4.62,5.37,2,25,9,0.16,1.00010454556697
43502,0,18,18,2,0,0,44,93,0,20725,12,1099,582,4.15,4.9,2,13,0,0.13,1.00010454556697
44659,0,9,18,3,1,3,22,36,0,13566,14,1141,1049,4.17,4.92,1,20,4,0.16,1.00010454556697
45481,1,18,21,0,0,0,44,107,0,25228,15,1172,1049,4.1,4.84,2,41,4,0.37,1.00010454556697
45505,0,9,21,3,3,2,22,34,0,2428,15,1173,1049,4.65,5.06,1,21,9,0.12,1.00010454556697
47206,1,18,30,0,0,0,44,87,0,12866,17,1224,704,4.88,5.63,2,46,10,0.36,1.00010454556697
47550,1,9,15,3,3,1,22,36,0,9485,12,1229,651,4.16,4.91,1,47,7,0.4,1.00010454556697
48854,0,18,22,2,2,0,44,46,0,14342,17,1257,176,4.67,5.35,2,17,1,0.16,1.00010454556697
49657,0,18,32,7,4,3,44,101,0,28674,20,1274,1049,4.64,5.47,2,8,1,0.07,1.00010454556697
53057,0,18,26,3,0,0,44,73,0,23602,18,1359,1254,4.31,4.97,2,40,4,0.36,1.00010454556697
53513,1,18,25,0,0,0,44,108,0,28277,15,1369,1049,4.04,4.79,2,24,1,0.23,1.00010454556697
53971,1,9,19,3,0,0,22,38,0,1600,16,1384,1049,4.27,5.02,1,27,14,0.13,1.00010454556697
55963,1,9,12,1,0,0,22,48,0,5011,8,1446,1049,4.67,5.41,1,23,3,0.2,1.00010454556697
56111,0,9,14,4,0,0,22,56,1,5092,10,1453,1049,4.61,5.35,1,14,8,0.06,1.00010454556697
57229,1,18,20,4,1,1,44,73,0,23292,14,1500,1049,4.96,5.71,2,19,0,0.19,1.00010454556697
57455,1,18,36,1,0,0,44,106,0,24315,16,1510,135,4.11,4.85,2,3,0,0.03,1.00010454556697
61915,1,18,49,0,0,0,44,111,0,17453,20,1645,1289,4.16,4.9,2,37,0,0.37,1.00010454556697
62206,1,18,22,0,0,0,44,111,0,9091,14,1652,130,4.59,5.34,2,26,3,0.23,1.00010454556697
62891,0,9,25,0,0,0,22,40,0,26014,17,1676,662,4.95,5.7,1,16,1,0.15,1.00010454556697
65335,1,18,34,0,0,0,44,92,0,11598,18,1765,548,4.56,5.22,2,19,1,0.18,1.00010454556697
65367,0,18,23,2,0,1,44,64,0,16554,18,1766,685,4.94,5.68,2,21,1,0.2,1.00010454556697
67029,1,9,16,3,0,0,22,28,0,9650,12,1823,131,4.67,5.34,1,36,4,0.32,1.00010454556697
68129,1,18,31,0,0,1,44,95,0,4248,16,1859,1207,4.36,5.11,2,35,6,0.29,1.00010454556697
68881,1,18,19,1,0,0,44,93,0,15020,13,1894,1049,4.22,4.97,2,22,1,0.21,1.00010454556697
69510,1,18,24,1,1,0,44,100,0,17037,15,1925,4,4.04,4.79,2,9,0,0.09,1.00010454556697
70618,0,18,27,2,0,0,44,152,0,15595,18,1964,1049,4.13,4.96,2,25,1,0.24,1.00010454556697
70803,1,18,52,0,1,0,44,114,0,20247,20,1969,440,4.53,5.36,2,36,0,0.36,1.00010454556697
71719,0,18,25,0,0,0,44,139,0,25536,17,1996,1396,4.91,5.66,2,33,0,0.33,1.00010454556697
5696,0,20,43,3,3,3,49,111,0,20763,13,120,833,4.51,5.26,2,26,1,0.25,1.00010481110921
7085,0,20,33,6,2,3,49,60,1,5396,15,148,871,4.71,5.45,2,49,16,0.33,1.00010481110921
9272,1,20,33,0,1,3,49,88,0,25672,19,194,1410,4.22,4.99,2,17,2,0.15,1.00010481110921
11269,0,20,21,0,0,0,49,103,0,11837,16,240,1182,4.92,5.66,2,19,2,0.17,1.00010481110921
12919,0,20,28,3,6,3,49,101,1,1157,13,279,1237,4.56,5.31,2,7,5,0.02,1.00010481110921
14414,0,20,23,0,6,1,49,119,0,21284,13,319,592,4.18,4.93,2,22,0,0.22,1.00010481110921
14563,1,20,31,0,0,0,49,137,0,11746,19,325,1026,4.51,5.25,2,45,16,0.29,1.00010481110921
14883,0,20,21,9,1,3,49,86,1,6789,13,333,1049,4.97,5.72,2,36,4,0.32,1.00010481110921
15451,1,20,24,0,0,0,49,110,0,16401,19,351,1038,4.77,5.51,2,47,4,0.43,1.00010481110921
15461,0,20,30,0,0,2,49,113,0,28392,20,351,1038,4.53,5.28,2,47,4,0.43,1.00010481110921
16322,1,20,56,0,0,0,49,152,0,20639,18,376,1049,4.24,5.07,2,15,0,0.15,1.00010481110921
17247,1,20,30,0,0,0,49,135,0,5027,18,404,1049,4.93,5.68,2,30,8,0.22,1.00010481110921
18828,0,20,26,1,0,0,49,106,0,19209,14,450,1049,4.12,4.94,2,5,0,0.05,1.00010481110921
20245,1,20,22,0,0,0,49,101,0,17772,12,486,575,4.61,5.35,2,29,3,0.26,1.00010481110921
21072,1,20,13,0,0,0,49,83,0,1688,5,510,1277,4.91,5.65,2,68,27,0.41,1.00010481110921
21800,1,20,20,0,0,0,49,114,0,2623,7,522,1103,4.65,5.4,2,40,12,0.28,1.00010481110921
21887,1,20,29,1,0,0,49,123,0,27600,10,525,127,4.71,5.46,2,29,0,0.29,1.00010481110921
21957,0,20,29,0,0,1,49,98,0,26892,19,526,1398,4.84,5.59,2,39,3,0.36,1.00010481110921
22218,0,20,26,0,0,0,49,95,0,21488,17,532,1056,4.85,5.59,2,46,4,0.42,1.00010481110921
22761,1,20,25,0,0,0,49,155,0,20027,16,545,1235,4.06,4.81,2,17,4,0.13,1.00010481110921
23742,1,20,23,0,0,0,49,125,0,31701,14,571,471,4.28,5.03,2,27,4,0.23,1.00010481110921
24163,0,20,19,3,2,1,49,69,1,21675,14,581,90,4.59,5.34,2,22,3,0.19,1.00010481110921
24955,0,20,25,1,2,1,49,96,1,15044,13,597,190,4.41,5.08,2,4,2,0.02,1.00010481110921
25502,1,20,27,3,2,2,49,93,0,18043,17,613,1049,4.49,5.24,2,24,0,0.24,1.00010481110921
25842,1,20,29,0,0,0,49,114,0,25742,19,623,606,4.49,5.23,2,23,4,0.19,1.00010481110921
25995,1,20,41,0,0,0,49,133,0,9448,12,627,1049,4.74,5.57,2,15,0,0.15,1.00010481110921
27778,0,20,17,0,1,1,49,131,0,28693,9,674,1354,4.69,5.44,2,62,6,0.56,1.00010481110921
28282,0,20,31,0,0,0,49,119,0,9633,20,685,1049,4.56,5.3,2,25,0,0.25,1.00010481110921
29968,1,20,25,0,0,0,49,124,0,14254,15,731,611,4.4,5.15,2,28,2,0.26,1.00010481110921
35193,0,20,31,2,0,0,49,128,0,10746,16,883,1063,4.05,4.8,2,64,11,0.53,1.00010481110921
35464,0,20,15,3,0,0,49,90,0,25094,11,889,1030,4.24,4.99,2,41,1,0.4,1.00010481110921
35576,0,20,24,0,0,0,49,126,0,15879,17,892,1212,4.8,5.55,2,33,3,0.3,1.00010481110921
36816,0,20,21,0,0,0,49,112,0,15159,13,925,1298,4.91,5.66,2,57,7,0.5,1.00010481110921
38221,0,20,31,0,0,0,49,104,0,12346,17,973,973,4.96,5.71,2,69,19,0.5,1.00010481110921
39627,1,20,41,0,0,1,49,101,0,13244,14,1012,1000,4.33,5.07,2,37,9,0.28,1.00010481110921
40449,1,20,44,0,1,1,49,153,0,21762,13,1027,1195,4.2,4.94,2,60,1,0.59,1.00010481110921
41342,0,20,34,0,0,0,49,117,0,17739,16,1050,1247,4.24,4.98,2,19,0,0.19,1.00010481110921
42376,0,20,40,0,0,0,49,99,0,24635,14,1076,322,4.27,5.01,2,28,6,0.22,1.00010481110921
45908,1,20,19,0,0,0,49,113,1,2310,14,1183,1054,4.51,5.26,2,30,13,0.17,1.00010481110921
46221,0,20,20,2,1,0,49,104,0,7048,12,1190,1146,4.69,5.44,2,29,11,0.18,1.00010481110921
50067,0,20,17,0,0,0,49,86,0,4597,13,1287,1054,4.9,5.64,2,42,10,0.32,1.00010481110921
53158,0,20,54,1,1,0,49,134,0,25541,20,1362,162,4.95,5.7,2,17,0,0.17,1.00010481110921
54666,1,20,24,0,0,0,49,131,0,29998,17,1401,1049,4.28,5.03,2,22,0,0.22,1.00010481110921
56457,1,20,33,0,0,0,49,124,0,17176,15,1467,1085,4.82,5.6,2,17,2,0.15,1.00010481110921
56477,1,20,48,0,0,0,49,115,0,29026,17,1468,1049,4.3,5.14,2,19,0,0.19,1.00010481110921
57263,1,20,49,0,0,0,49,143,0,16640,17,1501,1049,4.58,5.33,2,18,0,0.18,1.00010481110921
57600,1,20,31,0,0,0,49,157,0,13973,17,1515,194,4.77,5.52,2,37,2,0.35,1.00010481110921
61742,0,20,40,5,0,0,49,150,0,16980,13,1641,1049,4.61,5.36,2,15,0,0.15,1.00010481110921
63211,1,20,33,0,0,0,49,106,1,15417,20,1696,93,4.77,5.52,2,19,2,0.17,1.00010481110921
64024,1,20,38,0,0,0,49,135,0,25651,18,1723,1191,4.74,5.49,2,43,4,0.39,1.00010481110921
65359,0,20,26,2,0,0,49,98,0,16554,17,1766,685,4.52,5.27,2,21,1,0.2,1.00010481110921
65440,0,20,26,0,0,0,49,104,0,27237,12,1770,816,4.22,4.97,2,34,3,0.31,1.00010481110921
67945,0,20,41,0,0,0,49,112,1,27010,19,1855,1313,5.08,5.75,2,21,1,0.2,1.00010481110921
69864,0,20,33,0,0,0,49,138,0,14550,17,1941,1186,4.42,5.25,2,50,0,0.5,1.00010481110921
70004,0,20,21,0,0,0,49,104,0,5266,16,1945,1049,4.56,5.31,2,27,3,0.24,1.00010481110921
70413,1,20,42,0,0,0,49,164,0,23785,16,1958,700,4.99,5.74,2,36,0,0.36,1.00010481110921
70489,1,20,21,0,0,0,49,126,0,23031,11,1961,1327,4.46,5.2,2,25,1,0.24,1.00010481110921
70789,0,20,28,0,0,0,49,113,0,27760,18,1968,1049,4.54,5.29,2,72,0,0.72,1.00010481110921
2292,0,11,25,1,0,0,27,81,0,22313,16,54,10,4.41,5.16,1,95,4,0.91,1.00010502792361
3260,1,22,26,3,3,3,54,123,1,3522,20,71,898,4.13,4.85,2,15,3,0.12,1.00010502792361
6034,1,11,17,2,0,0,27,87,0,15474,10,126,1095,4,4.75,1,48,2,0.46,1.00010502792361
7249,1,11,17,0,0,1,27,38,1,21290,11,151,1049,4.29,5.04,1,34,10,0.24,1.00010502792361
8973,1,11,23,1,1,0,27,42,0,32283,13,189,294,4.05,4.79,1,48,2,0.46,1.00010502792361
10866,1,11,17,5,2,1,27,54,1,414,11,229,590,4.19,4.94,1,64,17,0.47,1.00010502792361
10872,0,11,20,2,0,0,27,29,1,559,14,229,597,4.62,5.37,1,64,17,0.47,1.00010502792361
11488,0,11,22,7,5,3,27,76,0,8629,14,243,1294,4.38,5.2,1,14,6,0.08,1.00010502792361
13183,1,11,18,7,6,3,27,40,0,5924,8,289,1049,4.34,5.01,1,22,3,0.19,1.00010502792361
14922,1,11,16,3,1,0,27,70,0,15271,8,334,1049,4.07,4.82,1,25,9,0.16,1.00010502792361
14989,1,11,17,3,2,0,27,29,0,22470,11,338,871,3.98,4.81,1,19,3,0.16,1.00010502792361
16347,1,11,15,2,1,0,27,62,0,7099,10,377,1049,4.32,5.07,1,22,0,0.22,1.00010502792361
19655,1,22,26,1,0,1,54,139,0,15706,16,470,1248,5.33,5.25,2,9,0,0.09,1.00010502792361
19968,0,22,26,3,1,0,54,109,0,9061,14,479,1049,4.84,5.62,2,7,0,0.07,1.00010502792361
20512,0,11,24,8,0,0,27,69,0,12092,13,493,871,4.92,5.58,1,5,0,0.05,1.00010502792361
21409,1,22,32,0,0,0,54,132,0,2477,9,515,1042,5.07,5.73,2,34,16,0.18,1.00010502792361
21672,0,11,13,5,2,0,27,20,1,9636,8,520,1286,4.45,4.86,1,48,14,0.34,1.00010502792361
22129,0,11,21,0,0,0,27,92,1,1007,13,530,1049,4.47,5.14,1,14,6,0.08,1.00010502792361
22391,1,11,12,4,0,1,27,29,1,5513,9,535,1049,4.65,5.4,1,26,9,0.17,1.00010502792361
22627,1,22,28,0,0,0,54,91,0,7881,11,541,1105,4.68,5.43,2,30,0,0.3,1.00010502792361
24087,1,11,13,0,0,0,27,43,0,3102,8,580,552,4.24,4.99,1,25,12,0.13,1.00010502792361
25247,1,11,14,2,1,0,27,28,0,24580,9,605,1023,4.36,5.11,1,24,3,0.21,1.00010502792361
28567,0,22,24,0,0,0,54,87,0,18377,16,693,1049,4.07,4.84,2,18,1,0.17,1.00010502792361
34900,0,11,25,2,1,1,27,42,0,504,17,874,68,4.59,5.34,1,20,3,0.17,1.00010502792361
35297,1,11,28,3,0,0,27,89,0,5339,19,884,859,4.42,5.17,1,85,19,0.66,1.00010502792361
40282,1,11,17,0,0,0,27,54,0,15936,14,1026,687,4.25,4.98,1,21,2,0.19,1.00010502792361
45500,0,22,26,0,0,0,54,93,0,2428,17,1173,1049,4.98,5.73,2,21,9,0.12,1.00010502792361
45949,0,11,13,5,2,1,27,41,0,1610,9,1184,734,4.2,4.95,1,24,5,0.19,1.00010502792361
46219,1,11,22,3,0,0,27,69,1,372,19,1190,1146,4.3,5.05,1,29,11,0.18,1.00010502792361
46457,0,22,21,2,2,2,54,77,0,20812,16,1198,1057,4.47,5.16,2,18,0,0.18,1.00010502792361
46962,0,22,34,1,0,0,54,115,0,16383,18,1217,1049,4.07,4.9,2,10,0,0.1,1.00010502792361
47833,1,11,15,0,0,0,27,71,0,6005,12,1234,450,4.23,4.98,1,51,4,0.47,1.00010502792361
50209,1,11,20,2,0,1,27,26,0,5699,16,1289,1001,4.49,4.91,1,26,3,0.23,1.00010502792361
56383,0,11,14,6,0,0,27,46,0,10063,11,1465,1049,4.3,5.05,1,23,1,0.22,1.00010502792361
57045,1,11,19,0,0,0,27,77,0,10224,14,1495,151,4.24,4.98,1,27,1,0.26,1.00010502792361
58703,1,11,21,0,0,0,27,31,1,3509,13,1560,265,4.72,5.46,1,49,16,0.33,1.00010502792361
60681,0,22,31,0,0,0,54,100,0,11874,21,1599,311,5.02,5.71,2,59,2,0.57,1.00010502792361
61278,1,22,47,0,0,1,54,168,0,24323,20,1619,1049,4.78,5.52,2,25,0,0.25,1.00010502792361
62310,1,11,16,1,0,0,27,85,1,3253,10,1656,715,4.43,5.18,1,43,12,0.31,1.00010502792361
62457,0,11,15,2,0,0,27,59,0,22122,12,1659,494,4.22,4.97,1,39,0,0.39,1.00010502792361
63800,0,11,23,0,0,0,27,74,0,19966,17,1716,39,4.32,5.07,1,31,2,0.29,1.00010502792361
64519,1,22,27,0,0,1,54,112,0,22122,18,1736,1056,4.79,5.54,2,55,5,0.5,1.00010502792361
65616,0,11,23,2,0,0,27,58,0,29501,17,1776,1300,4.02,4.77,1,40,0,0.4,1.00010502792361
66298,0,11,16,6,5,2,27,42,0,19732,11,1799,719,4.66,5.41,1,23,0,0.23,1.00010502792361
68175,1,11,19,3,0,0,27,68,0,8911,16,1861,1049,4.37,5.12,1,15,2,0.13,1.00010502792361
69484,0,11,22,1,0,0,27,64,0,11648,12,1924,610,4.03,4.78,1,26,0,0.26,1.00010502792361
70201,0,11,19,6,0,3,27,41,0,9838,14,1954,93,4.52,5.35,1,34,3,0.31,1.00010502792361
72264,0,11,19,5,1,0,27,47,0,14861,12,2010,973,4.53,5.2,1,37,8,0.29,1.00010502792361
72768,0,22,19,3,0,0,54,103,0,8127,13,2020,1049,4.98,5.65,2,23,1,0.22,1.00010502792361
2757,1,24,18,0,0,0,59,173,0,18629,10,62,54,4.9,5.65,2,12,0,0.12,1.00010520829582
5107,1,24,52,0,0,0,59,170,0,15622,20,108,1277,4.91,5.66,2,50,4,0.46,1.00010520829582
7224,1,24,21,0,0,0,59,99,1,5047,13,150,1401,4.24,4.99,2,48,7,0.41,1.00010520829582
22155,1,24,50,0,0,0,59,164,0,8499,18,531,1255,4.82,5.65,2,51,2,0.49,1.00010520829582
24049,0,24,46,0,0,0,59,160,0,23971,14,579,269,4.89,5.64,2,42,4,0.38,1.00010520829582
27247,0,24,23,0,2,0,59,113,0,19695,17,661,1056,4.23,5.06,2,13,2,0.11,1.00010520829582
35441,1,24,31,0,0,0,59,136,0,25094,20,889,368,4.96,5.71,2,41,1,0.4,1.00010520829582
36062,1,24,42,0,0,0,59,145,0,31262,17,906,1247,4.67,5.33,2,50,1,0.49,1.00010520829582
49239,1,24,48,0,0,0,59,175,0,24638,22,1263,1091,4.8,5.54,2,36,0,0.36,1.00010520829582
61568,0,24,37,1,1,2,59,170,0,9868,17,1635,871,4.7,5.44,2,12,1,0.11,1.00010520829582
66625,1,24,45,0,0,0,59,164,0,21464,15,1807,559,4.67,5.42,2,49,1,0.48,1.00010520829582
68154,0,24,44,0,1,1,59,155,0,27077,21,1860,871,4.84,5.67,2,3,0,0.03,1.00010520829582
70005,0,24,47,0,0,0,59,161,0,26731,16,1945,1049,4.96,5.71,2,27,3,0.24,1.00010520829582
949,0,13,24,6,3,1,32,54,1,9970,14,25,238,4.39,5.06,1,10,3,0.07,1.00010536070155
1566,1,13,21,0,0,0,32,54,0,13652,12,43,1017,4.71,5.46,1,61,12,0.49,1.00010536070155
1936,1,13,27,6,2,3,32,71,0,24567,18,49,1338,4.87,5.62,1,57,3,0.54,1.00010536070155
6018,0,13,20,6,2,1,32,46,0,26817,15,126,1095,4.88,5.63,1,48,2,0.46,1.00010536070155
6308,1,13,15,0,0,0,32,48,0,10307,11,133,878,4.8,5.55,1,40,8,0.32,1.00010536070155
7015,1,13,10,0,0,0,32,47,0,13109,8,146,267,4.53,5.19,1,31,13,0.18,1.00010536070155
7191,0,13,19,4,1,1,32,93,1,7293,14,150,883,4.14,4.88,1,48,7,0.41,1.00010536070155
11547,0,13,19,1,1,0,32,84,0,22855,16,245,1212,4.56,5.28,1,12,2,0.1,1.00010536070155
12042,1,13,24,0,0,0,32,97,0,14022,18,257,1142,4.6,5.39,1,11,4,0.07,1.00010536070155
12053,1,13,20,0,0,0,32,60,1,2240,15,257,1142,4.53,5.32,1,11,4,0.07,1.00010536070155
14943,0,13,20,2,0,0,32,60,0,25480,13,335,1049,4.91,5.82,1,24,1,0.23,1.00010536070155
15063,0,13,23,3,1,1,32,102,0,11682,17,339,42,4.41,5.15,1,39,2,0.37,1.00010536070155
15648,0,13,27,2,4,3,32,64,0,15519,16,356,1049,4.7,5.45,1,41,1,0.4,1.00010536070155
16183,0,13,23,1,0,0,32,71,0,4784,16,372,871,4.4,5.14,1,18,6,0.12,1.00010536070155
16346,0,13,31,1,0,0,32,95,0,19530,17,377,1049,4.22,4.96,1,22,0,0.22,1.00010536070155
17555,0,13,19,1,0,0,32,57,0,3691,12,413,1049,5.06,5.47,1,19,6,0.13,1.00010536070155
20665,1,13,28,0,0,0,32,66,0,23049,19,499,20,4.27,5.02,1,31,1,0.3,1.00010536070155
22332,0,13,10,0,0,0,32,57,1,4252,6,533,1410,4.56,5.31,1,15,4,0.11,1.00010536070155
22418,1,13,17,0,0,0,32,48,1,2020,12,537,584,4.62,5.37,1,48,15,0.33,1.00010536070155
23771,0,13,25,1,2,2,32,34,1,3150,15,572,996,4.19,4.85,1,27,10,0.17,1.00010536070155
25955,1,13,17,2,0,0,32,75,0,11132,13,626,1049,4.48,5.23,1,22,10,0.12,1.00010536070155
29664,1,13,20,3,0,0,32,42,0,4392,13,722,238,4.21,4.88,1,26,6,0.2,1.00010536070155
32694,0,13,21,0,0,0,32,80,0,14058,14,821,996,4.12,4.87,1,40,3,0.37,1.00010536070155
32810,0,13,16,3,1,3,32,104,0,20018,13,823,871,4.43,5.18,1,45,4,0.41,1.00010536070155
33107,0,13,16,7,5,2,32,50,1,629,9,831,159,4.81,5.47,1,37,5,0.32,1.00010536070155
34338,0,13,15,4,2,0,32,31,0,1092,11,859,1049,4.91,5.32,1,29,7,0.22,1.00010536070155
34726,0,13,20,2,1,0,32,38,0,26204,13,869,270,4.93,5.68,1,49,2,0.47,1.00010536070155
34910,0,13,17,4,0,0,32,46,0,504,13,874,68,4.44,5.18,1,20,3,0.17,1.00010536070155
36120,1,13,26,2,0,0,32,96,0,31262,19,906,1294,4.13,4.8,1,50,1,0.49,1.00010536070155
37096,1,13,15,0,0,0,32,59,0,25314,9,936,135,4.69,4.85,1,8,0,0.08,1.00010536070155
38165,0,13,19,2,1,0,32,41,1,3301,13,971,1191,4.82,5.23,1,55,22,0.33,1.00010536070155
44564,1,13,19,0,0,0,32,72,0,12799,14,1136,1049,4.08,4.82,1,12,0,0.12,1.00010536070155
46231,1,13,22,3,1,0,32,33,0,4652,12,1190,1146,4.96,5.7,1,29,11,0.18,1.00010536070155
47776,1,13,23,0,0,0,32,81,1,12137,15,1233,1191,4.81,5.48,1,66,6,0.6,1.00010536070155
48958,0,13,23,2,0,0,32,84,0,24677,16,1259,1049,4.86,5.61,1,23,1,0.22,1.00010536070155
49703,0,13,22,5,2,2,32,82,0,28674,14,1275,672,5,5.74,1,39,0,0.39,1.00010536070155
49726,1,13,17,1,0,0,32,34,0,20327,12,1276,940,4.17,4.91,1,19,1,0.18,1.00010536070155
51824,0,13,20,2,0,0,32,52,0,8549,13,1325,1001,4.24,4.99,1,45,2,0.43,1.00010536070155
52677,1,13,22,0,0,0,32,74,1,9854,16,1350,682,4.8,5.55,1,34,15,0.19,1.00010536070155
54169,0,13,19,6,3,2,32,57,0,16535,15,1389,1212,4.5,5.16,1,33,3,0.3,1.00010536070155
54849,1,13,19,0,0,0,32,38,1,2940,13,1407,546,4.95,5.78,1,30,4,0.26,1.00010536070155
56294,1,13,26,0,0,0,32,66,0,18643,17,1462,433,4.23,4.97,1,9,0,0.09,1.00010536070155
57383,1,13,22,0,0,0,32,94,0,14913,14,1507,1049,4.05,4.88,1,10,0,0.1,1.00010536070155
58187,0,13,27,1,0,0,32,51,0,4158,16,1539,701,4.74,5.57,1,32,0,0.32,1.00010536070155
58375,1,13,27,0,0,0,32,100,0,13072,21,1544,1049,4.74,5.49,1,27,2,0.25,1.00010536070155
58692,0,13,21,0,0,0,32,45,0,12734,13,1560,264,4.75,5.42,1,49,16,0.33,1.00010536070155
61711,1,13,14,3,1,1,32,48,0,22794,10,1640,1049,4.03,4.78,1,22,0,0.22,1.00010536070155
62619,0,13,11,4,0,1,32,60,1,1661,9,1664,771,4.72,5.47,1,22,7,0.15,1.00010536070155
63570,1,13,46,2,0,0,32,105,0,21071,18,1706,135,4.17,4.91,1,14,0,0.14,1.00010536070155
64085,1,13,24,2,0,0,32,63,0,28357,17,1725,1049,4.23,4.98,1,10,0,0.1,1.00010536070155
65621,0,13,26,0,0,0,32,105,0,29501,19,1776,1300,4.38,5.13,1,40,0,0.4,1.00010536070155
66629,1,26,52,0,0,0,64,170,0,31899,17,1807,559,4.78,5.53,2,49,1,0.48,1.00010536070155
66924,1,13,24,0,0,0,32,95,0,20458,17,1822,1206,4.38,5.13,1,62,9,0.53,1.00010536070155
67671,1,13,18,2,1,0,32,75,0,31646,12,1850,699,4.82,5.57,1,45,0,0.45,1.00010536070155
68296,0,13,20,4,0,0,32,60,0,27200,14,1867,87,4.48,5.22,1,37,0,0.37,1.00010536070155
68819,0,13,20,1,0,2,32,43,0,23844,14,1892,871,4.65,5.39,1,21,1,0.2,1.00010536070155
69201,0,13,22,7,1,0,32,61,0,20192,17,1910,1401,4.84,5.84,1,33,2,0.31,1.00010536070155
70486,0,13,22,0,0,0,32,66,0,28731,17,1961,1327,4.24,4.98,1,25,1,0.24,1.00010536070155
70722,1,13,21,0,0,0,32,102,0,10530,14,1968,513,4.25,5,1,72,0,0.72,1.00010536070155
72814,0,13,19,0,2,0,32,51,0,13338,16,2022,4,4.67,5.42,1,20,5,0.15,1.00010536070155
2446,0,15,19,0,0,0,37,48,0,23679,14,56,1226,4.64,5.36,1,26,0,0.26,1.00010560413848
2506,0,15,29,0,0,0,37,96,0,28501,20,57,877,4.39,5.2,1,64,0,0.64,1.00010560413848
5666,0,15,24,0,0,0,37,94,0,6169,14,119,1049,4.46,5.21,1,50,14,0.36,1.00010560413848
10040,0,15,25,0,0,0,37,125,1,199,18,213,948,4.97,5.72,1,37,14,0.23,1.00010560413848
10965,0,15,21,2,1,1,37,61,1,40,11,232,1031,4.68,5.43,1,16,6,0.1,1.00010560413848
11792,0,15,24,0,0,0,37,94,0,30089,15,250,41,4.96,5.65,1,30,0,0.3,1.00010560413848
